"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"261",261,"08/09/2021 06:01:12",19.47,"UP","MC","S_MCN_P1_60",60,"Predator"
"262",262,"08/09/2021 07:01:12",21.53,"UP","MC","S_MCN_P1_60",60,"Predator"
"263",263,"08/09/2021 08:01:12",24.41,"UP","MC","S_MCN_P1_60",60,"Predator"
"264",264,"08/09/2021 09:01:12",27.02,"UP","MC","S_MCN_P1_60",60,"Predator"
"265",265,"08/09/2021 10:01:12",28.1,"UP","MC","S_MCN_P1_60",60,"Predator"
"266",266,"08/09/2021 11:01:12",29.94,"UP","MC","S_MCN_P1_60",60,"Predator"
"267",267,"08/09/2021 12:01:12",29.51,"UP","MC","S_MCN_P1_60",60,"Predator"
"268",268,"08/09/2021 13:01:12",30.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"269",269,"08/09/2021 14:01:12",31.14,"UP","MC","S_MCN_P1_60",60,"Predator"
"270",270,"08/09/2021 15:01:12",34.36,"UP","MC","S_MCN_P1_60",60,"Predator"
"271",271,"08/09/2021 16:01:12",37.71,"UP","MC","S_MCN_P1_60",60,"Predator"
"272",272,"08/09/2021 17:01:12",35.3,"UP","MC","S_MCN_P1_60",60,"Predator"
"273",273,"08/09/2021 18:01:12",36.08,"UP","MC","S_MCN_P1_60",60,"Predator"
"274",274,"08/09/2021 19:01:12",31.14,"UP","MC","S_MCN_P1_60",60,"Predator"
"275",275,"08/09/2021 20:01:12",24.45,"UP","MC","S_MCN_P1_60",60,"Predator"
"276",276,"08/09/2021 21:01:12",21.15,"UP","MC","S_MCN_P1_60",60,"Predator"
"277",277,"08/09/2021 22:01:12",20.59,"UP","MC","S_MCN_P1_60",60,"Predator"
"278",278,"08/09/2021 23:01:12",19.82,"UP","MC","S_MCN_P1_60",60,"Predator"
"279",279,"08/10/2021 00:01:12",19.69,"UP","MC","S_MCN_P1_60",60,"Predator"
"280",280,"08/10/2021 01:01:12",19.69,"UP","MC","S_MCN_P1_60",60,"Predator"
"281",281,"08/10/2021 02:01:12",20.16,"UP","MC","S_MCN_P1_60",60,"Predator"
