"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"207",207,"09/22/2021 01:07:47",17.24,"YF","DC","S_DCS_P1_60",60,"Predator"
"208",208,"09/22/2021 02:07:47",17.8,"YF","DC","S_DCS_P1_60",60,"Predator"
"209",209,"09/22/2021 03:07:47",18.49,"YF","DC","S_DCS_P1_60",60,"Predator"
"210",210,"09/22/2021 04:07:47",18.83,"YF","DC","S_DCS_P1_60",60,"Predator"
"211",211,"09/22/2021 05:07:47",18.7,"YF","DC","S_DCS_P1_60",60,"Predator"
"212",212,"09/22/2021 06:07:47",18.62,"YF","DC","S_DCS_P1_60",60,"Predator"
"213",213,"09/22/2021 07:07:47",18.57,"YF","DC","S_DCS_P1_60",60,"Predator"
"214",214,"09/22/2021 08:07:47",20.07,"YF","DC","S_DCS_P1_60",60,"Predator"
"215",215,"09/22/2021 09:07:47",21.1,"YF","DC","S_DCS_P1_60",60,"Predator"
"216",216,"09/22/2021 10:07:47",21.1,"YF","DC","S_DCS_P1_60",60,"Predator"
"217",217,"09/22/2021 11:07:47",21.66,"YF","DC","S_DCS_P1_60",60,"Predator"
"218",218,"09/22/2021 12:07:47",22.09,"YF","DC","S_DCS_P1_60",60,"Predator"
"219",219,"09/22/2021 13:07:47",22.61,"YF","DC","S_DCS_P1_60",60,"Predator"
"220",220,"09/22/2021 14:07:47",23.55,"YF","DC","S_DCS_P1_60",60,"Predator"
"221",221,"09/22/2021 15:07:47",21.53,"YF","DC","S_DCS_P1_60",60,"Predator"
"222",222,"09/22/2021 16:07:47",21.7,"YF","DC","S_DCS_P1_60",60,"Predator"
"223",223,"09/22/2021 17:07:47",21.23,"YF","DC","S_DCS_P1_60",60,"Predator"
"224",224,"09/22/2021 18:07:47",20.63,"YF","DC","S_DCS_P1_60",60,"Predator"
"225",225,"09/22/2021 19:07:47",20.25,"YF","DC","S_DCS_P1_60",60,"Predator"
"226",226,"09/22/2021 20:07:47",20.2,"YF","DC","S_DCS_P1_60",60,"Predator"
"227",227,"09/22/2021 21:07:47",20.12,"YF","DC","S_DCS_P1_60",60,"Predator"
"228",228,"09/22/2021 22:07:47",19.99,"YF","DC","S_DCS_P1_60",60,"Predator"
"229",229,"09/22/2021 23:07:47",19.95,"YF","DC","S_DCS_P1_60",60,"Predator"
"230",230,"09/23/2021 00:07:47",20.03,"YF","DC","S_DCS_P1_60",60,"Predator"
"231",231,"09/23/2021 01:07:47",19.9,"YF","DC","S_DCS_P1_60",60,"Predator"
"232",232,"09/23/2021 02:07:47",19.86,"YF","DC","S_DCS_P1_60",60,"Predator"
"233",233,"09/23/2021 03:07:47",19.82,"YF","DC","S_DCS_P1_60",60,"Predator"
"234",234,"09/23/2021 04:07:47",19.9,"YF","DC","S_DCS_P1_60",60,"Predator"
"235",235,"09/23/2021 05:07:47",19.82,"YF","DC","S_DCS_P1_60",60,"Predator"
"236",236,"09/23/2021 06:07:47",19.99,"YF","DC","S_DCS_P1_60",60,"Predator"
"237",237,"09/23/2021 07:07:47",19.9,"YF","DC","S_DCS_P1_60",60,"Predator"
"238",238,"09/23/2021 08:07:47",21.02,"YF","DC","S_DCS_P1_60",60,"Predator"
"239",239,"09/23/2021 09:07:47",21.7,"YF","DC","S_DCS_P1_60",60,"Predator"
"240",240,"09/23/2021 10:07:47",25.14,"YF","DC","S_DCS_P1_60",60,"Predator"
"241",241,"09/23/2021 11:07:47",26.25,"YF","DC","S_DCS_P1_60",60,"Predator"
"242",242,"09/23/2021 12:07:47",27.15,"YF","DC","S_DCS_P1_60",60,"Predator"
"243",243,"09/23/2021 13:07:47",27.88,"YF","DC","S_DCS_P1_60",60,"Predator"
"244",244,"09/23/2021 14:07:47",28.01,"YF","DC","S_DCS_P1_60",60,"Predator"
"245",245,"09/23/2021 15:07:47",26.21,"YF","DC","S_DCS_P1_60",60,"Predator"
"246",246,"09/23/2021 16:07:47",25.52,"YF","DC","S_DCS_P1_60",60,"Predator"
"247",247,"09/23/2021 17:07:47",23.08,"YF","DC","S_DCS_P1_60",60,"Predator"
"248",248,"09/23/2021 18:07:47",22.13,"YF","DC","S_DCS_P1_60",60,"Predator"
